Date,Adj Close,Close,High,Low,Open,Volume
2021-04-16,38.28312683105469,38.31999969482422,38.83000183105469,36.22999954223633,37.61000061035156,1292800.0
2021-04-19,36.71463394165039,36.75,38.72999954223633,36.16999816894531,38.310001373291016,1205400.0
2021-04-20,36.01530838012695,36.04999923706055,36.959999084472656,34.66999816894531,36.41999816894531,1087400.0
2021-04-21,37.39398193359375,37.43000030517578,37.45000076293945,34.95000076293945,35.58000183105469,801100.0
2021-04-22,38.243160247802734,38.279998779296875,39.58000183105469,37.540000915527344,37.84000015258789,1068300.0
2021-04-23,39.332115173339844,39.369998931884766,39.61000061035156,38.060001373291016,38.45000076293945,1723400.0
2021-04-26,40.27121353149414,40.310001373291016,40.630001068115234,39.02000045776367,39.380001068115234,1407900.0
2021-04-27,40.78071975708008,40.81999969482422,41.119998931884766,39.79999923706055,40.43000030517578,872700.0
2021-04-28,40.39109802246094,40.43000030517578,40.810001373291016,39.58000183105469,40.790000915527344,709300.0
2021-04-29,39.3121337890625,39.349998474121094,40.869998931884766,39.13999938964844,40.5,970600.0
2021-04-30,38.77265930175781,38.810001373291016,39.5,38.25,38.63999938964844,1002200.0
2021-05-03,39.1922492980957,39.22999954223633,40.25,38.880001068115234,38.959999084472656,1399700.0
2021-05-04,29.052017211914062,29.079999923706055,35.119998931884766,27.860000610351562,34.939998626708984,9788200.0
2021-05-05,27.923107147216797,27.950000762939453,28.950000762939453,27.510000228881836,28.600000381469727,2755100.0
2021-05-06,30.50062370300293,30.530000686645508,30.989999771118164,27.950000762939453,28.100000381469727,2680900.0
2021-05-07,31.50965118408203,31.540000915527344,31.850000381469727,30.079999923706055,30.639999389648438,1643400.0
2021-05-10,29.421661376953125,29.450000762939453,31.65999984741211,29.350000381469727,31.600000381469727,1198000.0
2021-05-11,30.970170974731445,31.0,31.0,27.399999618530273,27.799999237060547,1272200.0
2021-05-12,29.861236572265625,29.889999389648438,31.31999969482422,29.81999969482422,30.489999771118164,897900.0
2021-05-13,30.09101676940918,30.1200008392334,30.860000610351562,29.0,30.030000686645508,887000.0
2021-05-14,31.28986167907715,31.31999969482422,31.440000534057617,30.0,30.5,669300.0
2021-05-17,30.061046600341797,30.09000015258789,31.270000457763672,29.350000381469727,30.989999771118164,925700.0
2021-05-18,29.521564483642578,29.549999237060547,30.68000030517578,29.1200008392334,29.219999313354492,941700.0
2021-05-19,29.2518253326416,29.280000686645508,29.350000381469727,27.829999923706055,28.899999618530273,1433000.0
2021-05-20,29.57151985168457,29.600000381469727,29.729999542236328,28.579999923706055,29.56999969482422,861700.0
2021-05-21,29.521564483642578,29.549999237060547,30.100000381469727,29.34000015258789,30.06999969482422,706200.0
2021-05-24,29.931169509887695,29.959999084472656,30.190000534057617,29.479999542236328,30.049999237060547,591900.0
2021-05-25,29.791305541992188,29.81999969482422,30.389999389648438,28.959999084472656,28.959999084472656,1147700.0
2021-05-26,31.179967880249023,31.209999084472656,31.309999465942383,29.950000762939453,30.260000228881836,849300.0
2021-05-27,31.959218978881836,31.989999771118164,32.16999816894531,30.959999084472656,31.5,881800.0
2021-05-28,31.0700740814209,31.100000381469727,32.13999938964844,30.850000381469727,32.060001373291016,530000.0
2021-06-01,32.83837127685547,32.869998931884766,33.150001525878906,31.15999984741211,31.40999984741211,869000.0
2021-06-02,32.65854263305664,32.689998626708984,33.02000045776367,31.959999084472656,33.02000045776367,753300.0
2021-06-03,33.61762237548828,33.650001525878906,33.959999084472656,32.20000076293945,32.41999816894531,913500.0
2021-06-04,34.22703170776367,34.2599983215332,34.45000076293945,33.369998931884766,33.5099983215332,865000.0
2021-06-07,35.10618591308594,35.13999938964844,35.279998779296875,34.11000061035156,34.439998626708984,973300.0
2021-06-08,35.88543701171875,35.91999816894531,36.63999938964844,34.84000015258789,35.36000061035156,722700.0
2021-06-09,35.43587112426758,35.470001220703125,37.11000061035156,35.06999969482422,36.15999984741211,1112600.0
2021-06-10,35.78553009033203,35.81999969482422,36.08000183105469,34.529998779296875,35.86000061035156,1227000.0
2021-06-11,36.105228424072266,36.13999938964844,36.5,35.43000030517578,36.0,1024100.0
2021-06-14,36.4050178527832,36.43000030517578,36.75,35.630001068115234,36.060001373291016,1074600.0
2021-06-15,35.945335388183594,35.970001220703125,36.79999923706055,35.77000045776367,36.65999984741211,756500.0
2021-06-16,39.962581634521484,39.9900016784668,41.84000015258789,36.779998779296875,36.88999938964844,3351400.0
2021-06-17,39.95258331298828,39.97999954223633,41.029998779296875,39.439998626708984,39.54999923706055,1305300.0
2021-06-18,38.86333084106445,38.88999938964844,39.43000030517578,37.810001373291016,39.25,2591700.0
2021-06-21,39.42294692993164,39.45000076293945,39.72999954223633,37.810001373291016,39.13999938964844,798800.0
2021-06-22,39.31302261352539,39.34000015258789,39.650001525878906,38.810001373291016,39.060001373291016,683400.0
2021-06-23,40.42226028442383,40.45000076293945,40.880001068115234,38.72999954223633,39.5,907100.0
2021-06-24,41.12178039550781,41.150001525878906,42.029998779296875,40.45000076293945,40.939998626708984,774100.0
2021-06-25,41.181739807128906,41.209999084472656,42.59000015258789,41.20000076293945,41.5,1552500.0
2021-06-28,41.261688232421875,41.290000915527344,41.939998626708984,40.04999923706055,41.150001525878906,861400.0
2021-06-29,40.03253173828125,40.060001373291016,42.0,40.04999923706055,41.349998474121094,1033300.0
2021-06-30,39.89262008666992,39.91999816894531,40.310001373291016,39.380001068115234,39.779998779296875,804400.0
2021-07-01,40.712066650390625,40.7400016784668,40.75,39.65999984741211,40.150001525878906,438000.0
2021-07-02,39.98256301879883,40.0099983215332,41.06999969482422,39.84000015258789,41.04999923706055,505700.0
2021-07-06,38.55354690551758,38.58000183105469,39.84000015258789,37.709999084472656,39.84000015258789,929800.0
2021-07-07,36.984619140625,37.0099983215332,38.720001220703125,36.25,38.34000015258789,1108400.0
2021-07-08,35.67552185058594,35.70000076293945,36.58000183105469,34.959999084472656,36.0,1143400.0
2021-07-09,35.645538330078125,35.66999816894531,36.380001068115234,35.45000076293945,36.13999938964844,896800.0
2021-07-12,35.185855865478516,35.209999084472656,35.959999084472656,34.060001373291016,35.959999084472656,1404800.0
2021-07-13,35.52561950683594,35.54999923706055,35.7400016784668,34.5,34.900001525878906,811200.0
2021-07-14,34.046634674072266,34.06999969482422,35.9900016784668,33.900001525878906,35.9900016784668,826100.0
2021-07-15,33.097286224365234,33.119998931884766,34.08000183105469,32.540000915527344,33.709999084472656,1317200.0
2021-07-16,33.736846923828125,33.7599983215332,36.380001068115234,33.54999923706055,35.130001068115234,2063700.0
2021-07-19,30.758893966674805,30.780000686645508,32.45000076293945,28.889999389648438,32.29999923706055,3066800.0
2021-07-20,31.9180965423584,31.940000534057617,32.290000915527344,29.709999084472656,31.0,1740600.0
2021-07-21,34.17654800415039,34.20000076293945,34.33000183105469,32.220001220703125,32.2599983215332,1139700.0
2021-07-22,34.73616027832031,34.7599983215332,34.959999084472656,33.5,34.0099983215332,948000.0
2021-07-23,34.136573791503906,34.15999984741211,35.31999969482422,33.7400016784668,35.31999969482422,536000.0
2021-07-26,34.896053314208984,34.91999816894531,35.4900016784668,34.08000183105469,34.189998626708984,538700.0
2021-07-27,33.90673065185547,33.93000030517578,34.95000076293945,32.81999969482422,34.70000076293945,687700.0
2021-07-28,34.71617889404297,34.7400016784668,35.45000076293945,33.91999816894531,34.290000915527344,690700.0
2021-07-29,35.005977630615234,35.029998779296875,36.0099983215332,34.93000030517578,35.5,592500.0
2021-07-30,36.2451286315918,36.27000045776367,37.97999954223633,35.58000183105469,35.90999984741211,1446400.0
2021-08-02,35.615562438964844,35.63999938964844,37.20000076293945,35.2599983215332,35.5,920400.0
2021-08-03,35.355735778808594,35.380001068115234,35.83000183105469,33.880001068115234,35.599998474121094,813700.0
2021-08-04,33.9766845703125,34.0,35.43000030517578,33.81999969482422,34.45000076293945,797700.0
2021-08-05,29.18996810913086,29.209999084472656,31.600000381469727,26.979999542236328,28.979999542236328,5858100.0
2021-08-06,31.548349380493164,31.56999969482422,31.989999771118164,29.170000076293945,30.100000381469727,1876100.0
2021-08-09,32.237876892089844,32.2599983215332,33.029998779296875,30.540000915527344,31.610000610351562,1347800.0
2021-08-10,32.327816009521484,32.349998474121094,32.65999984741211,31.010000228881836,32.43000030517578,786800.0
2021-08-11,32.18790817260742,32.209999084472656,32.41999816894531,31.43000030517578,32.15999984741211,853100.0
2021-08-12,32.1479377746582,32.16999816894531,32.83000183105469,31.559999465942383,32.290000915527344,523300.0
2021-08-13,30.289215087890625,30.309999465942383,32.11000061035156,30.25,32.0099983215332,878400.0
2021-08-16,29.429805755615234,29.450000762939453,30.34000015258789,29.3700008392334,30.049999237060547,603600.0
2021-08-17,28.93014907836914,28.950000762939453,29.329999923706055,28.31999969482422,29.010000228881836,723400.0
2021-08-18,28.79024314880371,28.809999465942383,29.540000915527344,28.389999389648438,28.799999237060547,545300.0
2021-08-19,27.321250915527344,27.34000015258789,28.690000534057617,27.229999542236328,28.219999313354492,1197700.0
2021-08-20,27.66101837158203,27.68000030517578,28.030000686645508,27.040000915527344,27.510000228881836,1093900.0
2021-08-23,29.12001609802246,29.139999389648438,29.239999771118164,28.100000381469727,28.100000381469727,715400.0
2021-08-24,30.22925567626953,30.25,30.780000686645508,29.530000686645508,29.700000762939453,844300.0
2021-08-25,30.399139404296875,30.420000076293945,30.809999465942383,29.649999618530273,30.040000915527344,727200.0
2021-08-26,29.8695011138916,29.889999389648438,30.649999618530273,29.43000030517578,30.25,625800.0
2021-08-27,31.368473052978516,31.389999389648438,31.780000686645508,30.0,30.0,920100.0
2021-08-30,31.288528442382812,31.309999465942383,31.559999465942383,30.440000534057617,31.450000762939453,571100.0
2021-08-31,31.768199920654297,31.790000915527344,31.959999084472656,31.1200008392334,31.1200008392334,483500.0
2021-09-01,31.948076248168945,31.969999313354492,32.04999923706055,31.309999465942383,31.90999984741211,452300.0
2021-09-02,32.58763885498047,32.61000061035156,32.95000076293945,31.770000457763672,32.20000076293945,595800.0
2021-09-03,32.02802276611328,32.04999923706055,32.9900016784668,31.829999923706055,32.5,427200.0
2021-09-07,31.298521041870117,31.31999969482422,32.27000045776367,31.18000030517578,32.0,634400.0
2021-09-08,30.5990047454834,30.6200008392334,31.229999542236328,30.299999237060547,31.149999618530273,467800.0
2021-09-09,31.04869270324707,31.06999969482422,31.540000915527344,30.34000015258789,30.3799991607666,512500.0
2021-09-10,30.71891975402832,30.739999771118164,31.719999313354492,30.700000762939453,31.399999618530273,552900.0
2021-09-13,31.218578338623047,31.239999771118164,31.600000381469727,30.399999618530273,30.850000381469727,625000.0
2021-09-14,29.51919937133789,29.530000686645508,31.690000534057617,29.510000228881836,31.219999313354492,780800.0
2021-09-15,29.879066467285156,29.889999389648438,30.200000762939453,29.100000381469727,29.639999389648438,483200.0
2021-09-16,29.809091567993164,29.81999969482422,30.170000076293945,29.260000228881836,29.899999618530273,595500.0
2021-09-17,30.168960571289062,30.18000030517578,30.649999618530273,29.68000030517578,30.100000381469727,1269500.0
2021-09-20,28.489574432373047,28.5,29.280000686645508,27.610000610351562,29.100000381469727,1101200.0
2021-09-21,28.869434356689453,28.8799991607666,29.34000015258789,28.68000030517578,29.0,596100.0
2021-09-22,29.5391902923584,29.549999237060547,30.1200008392334,29.100000381469727,29.299999237060547,650500.0
2021-09-23,29.969032287597656,29.979999542236328,30.329999923706055,29.6200008392334,30.06999969482422,634300.0
2021-09-24,29.419235229492188,29.43000030517578,30.1299991607666,29.360000610351562,29.8799991607666,429900.0
2021-09-27,30.318904876708984,30.329999923706055,30.8700008392334,29.559999465942383,29.579999923706055,695700.0
2021-09-28,28.979394912719727,28.989999771118164,30.40999984741211,28.93000030517578,30.25,474900.0
2021-09-29,28.359622955322266,28.3700008392334,29.299999237060547,28.270000457763672,29.239999771118164,553400.0
2021-09-30,28.309640884399414,28.31999969482422,29.200000762939453,28.309999465942383,28.600000381469727,648200.0
2021-10-01,28.829450607299805,28.84000015258789,29.040000915527344,28.040000915527344,28.239999771118164,622300.0
2021-10-04,28.379613876342773,28.389999389648438,28.799999237060547,27.799999237060547,28.6200008392334,522200.0
2021-10-05,27.63988494873047,27.649999618530273,28.790000915527344,27.139999389648438,28.459999084472656,902900.0
2021-10-06,27.409969329833984,27.420000076293945,27.670000076293945,26.889999389648438,27.219999313354492,623900.0
2021-10-07,28.029743194580078,28.040000915527344,28.829999923706055,27.489999771118164,27.649999618530273,720700.0
2021-10-08,28.369617462158203,28.3799991607666,29.540000915527344,28.079999923706055,28.079999923706055,763100.0
2021-10-11,28.349626541137695,28.360000610351562,29.3799991607666,28.31999969482422,28.40999984741211,458700.0
2021-10-12,28.679506301879883,28.690000534057617,29.010000228881836,28.360000610351562,28.40999984741211,1013700.0
2021-10-13,28.969398498535156,28.979999542236328,29.010000228881836,28.1299991607666,28.719999313354492,422000.0
2021-10-14,30.21894073486328,30.229999542236328,30.399999618530273,29.200000762939453,29.200000762939453,942000.0
2021-10-15,29.55918312072754,29.56999969482422,30.940000534057617,29.559999465942383,30.700000762939453,959000.0
2021-10-18,28.859439849853516,28.8700008392334,29.59000015258789,28.75,29.18000030517578,625800.0
2021-10-19,29.56917953491211,29.579999923706055,29.790000915527344,28.75,29.049999237060547,700000.0
2021-10-20,29.669143676757812,29.68000030517578,30.329999923706055,29.309999465942383,29.670000076293945,470100.0
2021-10-21,29.919052124023438,29.93000030517578,30.18000030517578,29.3799991607666,29.5,425100.0
2021-10-22,29.339263916015625,29.350000381469727,29.920000076293945,28.809999465942383,29.90999984741211,532000.0
2021-10-25,29.51919937133789,29.530000686645508,30.170000076293945,29.18000030517578,29.18000030517578,570600.0
2021-10-26,28.179689407348633,28.190000534057617,29.850000381469727,28.18000030517578,29.540000915527344,663900.0
2021-10-27,28.259658813476562,28.270000457763672,28.690000534057617,27.399999618530273,28.1299991607666,1097600.0
2021-10-28,27.519929885864258,27.530000686645508,28.360000610351562,27.489999771118164,28.270000457763672,683900.0
2021-10-29,26.540287017822266,26.549999237060547,27.450000762939453,26.540000915527344,27.360000610351562,1157300.0
2021-11-01,26.990123748779297,27.0,27.8700008392334,25.850000381469727,26.56999969482422,1565300.0
2021-11-02,26.060462951660156,26.06999969482422,27.170000076293945,25.40999984741211,27.1200008392334,1289400.0
2021-11-03,27.040103912353516,27.049999237060547,27.049999237060547,25.739999771118164,26.020000457763672,753700.0
2021-11-04,31.868337631225586,31.8799991607666,32.810001373291016,30.0,30.06999969482422,3232200.0
2021-11-05,32.028282165527344,32.040000915527344,33.0,31.40999984741211,32.20000076293945,1345000.0
2021-11-08,30.9986572265625,31.010000228881836,32.310001373291016,30.610000610351562,32.27000045776367,1072200.0
2021-11-09,31.51846694946289,31.530000686645508,31.729999542236328,30.649999618530273,30.90999984741211,698600.0
2021-11-10,30.48884391784668,30.5,32.09000015258789,30.440000534057617,31.309999465942383,744800.0
2021-11-11,30.668777465820312,30.68000030517578,31.1200008392334,30.469999313354492,31.0,386600.0
2021-11-12,30.878700256347656,30.889999389648438,30.920000076293945,30.31999969482422,30.639999389648438,439300.0
2021-11-15,31.4484920501709,31.459999084472656,31.889999389648438,31.100000381469727,31.260000228881836,669100.0
2021-11-16,30.658781051635742,30.670000076293945,31.459999084472656,30.610000610351562,31.399999618530273,588900.0
2021-11-17,33.32780456542969,33.34000015258789,33.84000015258789,30.540000915527344,30.65999984741211,2182500.0
2021-11-18,31.00865364074707,31.020000457763672,33.88999938964844,30.770000457763672,33.84000015258789,1254000.0
2021-11-19,29.919052124023438,29.93000030517578,31.260000228881836,29.610000610351562,30.540000915527344,818000.0
2021-11-22,29.799095153808594,29.809999465942383,31.0,29.799999237060547,30.5,684600.0
2021-11-23,29.809091567993164,29.81999969482422,30.420000076293945,28.770000457763672,29.799999237060547,936700.0
2021-11-24,29.59916877746582,29.610000610351562,29.889999389648438,28.84000015258789,29.639999389648438,592600.0
2021-11-26,27.509933471679688,27.520000457763672,28.540000915527344,26.920000076293945,28.399999618530273,919400.0
2021-11-29,28.249662399291992,28.260000228881836,28.700000762939453,27.440000534057617,28.6299991607666,1132600.0
2021-11-30,27.519929885864258,27.530000686645508,28.329999923706055,26.520000457763672,27.690000534057617,1339400.0
2021-12-01,26.22040557861328,26.229999542236328,28.389999389648438,26.219999313354492,28.260000228881836,947100.0
2021-12-02,27.499937057495117,27.510000228881836,27.690000534057617,26.360000610351562,26.43000030517578,810900.0
2021-12-03,26.750211715698242,26.760000228881836,27.940000534057617,26.540000915527344,27.700000762939453,1008000.0
2021-12-06,28.019746780395508,28.030000686645508,28.510000228881836,26.5,26.940000534057617,705900.0
2021-12-07,28.21967315673828,28.229999542236328,29.079999923706055,27.700000762939453,28.850000381469727,839200.0
2021-12-08,28.929414749145508,28.940000534057617,29.43000030517578,28.270000457763672,28.3799991607666,650400.0
2021-12-09,28.949405670166016,28.959999084472656,29.299999237060547,28.459999084472656,28.649999618530273,617100.0
2021-12-10,28.59953498840332,28.610000610351562,29.389999389648438,28.489999771118164,28.950000762939453,545500.0
2021-12-13,27.329999923706055,27.34000015258789,28.639999389648438,27.260000228881836,28.270000457763672,777200.0
2021-12-14,26.65999984741211,26.65999984741211,27.700000762939453,26.6200008392334,26.90999984741211,631200.0
2021-12-15,26.600000381469727,26.600000381469727,26.770000457763672,25.06999969482422,26.420000076293945,1018400.0
2021-12-16,27.0,27.0,27.979999542236328,26.43000030517578,27.520000457763672,831400.0
2021-12-17,28.329999923706055,28.329999923706055,28.729999542236328,26.6200008392334,26.75,1942200.0
2021-12-20,27.610000610351562,27.610000610351562,27.809999465942383,26.75,27.299999237060547,966300.0
2021-12-21,29.860000610351562,29.860000610351562,30.049999237060547,27.850000381469727,27.850000381469727,809100.0
2021-12-22,30.530000686645508,30.530000686645508,30.969999313354492,29.8700008392334,29.979999542236328,1054300.0
2021-12-23,31.15999984741211,31.15999984741211,31.15999984741211,30.25,30.549999237060547,588600.0
2021-12-27,30.450000762939453,30.450000762939453,31.18000030517578,30.15999984741211,31.09000015258789,509600.0
2021-12-28,30.350000381469727,30.350000381469727,31.219999313354492,30.200000762939453,30.729999542236328,406800.0
2021-12-29,28.75,28.75,30.3799991607666,28.670000076293945,30.0,743900.0
2021-12-30,29.739999771118164,29.739999771118164,30.239999771118164,28.5,28.520000457763672,717700.0
2021-12-31,29.530000686645508,29.530000686645508,29.989999771118164,29.18000030517578,29.75,506300.0
2022-01-03,30.209999084472656,30.209999084472656,31.489999771118164,29.6200008392334,29.850000381469727,774400.0
2022-01-04,31.290000915527344,31.290000915527344,31.479999542236328,30.09000015258789,30.489999771118164,879800.0
2022-01-05,29.75,29.75,31.700000762939453,29.59000015258789,31.479999542236328,791600.0
2022-01-06,29.399999618530273,29.399999618530273,30.309999465942383,29.059999465942383,30.0,580300.0
2022-01-07,29.700000762939453,29.700000762939453,30.420000076293945,29.489999771118164,29.6200008392334,506500.0
2022-01-10,29.260000228881836,29.260000228881836,29.549999237060547,28.239999771118164,29.43000030517578,755800.0
2022-01-11,30.579999923706055,30.579999923706055,30.850000381469727,29.149999618530273,29.299999237060547,585000.0
2022-01-12,30.25,30.25,31.1200008392334,30.149999618530273,30.969999313354492,578400.0
2022-01-13,29.770000457763672,29.770000457763672,30.5,29.530000686645508,30.25,440400.0
2022-01-14,29.510000228881836,29.510000228881836,29.780000686645508,28.780000686645508,29.18000030517578,667600.0
2022-01-18,27.899999618530273,27.899999618530273,29.15999984741211,27.8799991607666,29.149999618530273,735600.0
2022-01-19,27.049999237060547,27.049999237060547,28.329999923706055,27.040000915527344,27.899999618530273,647400.0
2022-01-20,28.290000915527344,28.290000915527344,29.68000030517578,27.670000076293945,27.670000076293945,1215000.0
2022-01-21,26.770000457763672,26.770000457763672,28.31999969482422,26.450000762939453,28.079999923706055,1174200.0
2022-01-24,27.739999771118164,27.739999771118164,27.780000686645508,25.1299991607666,25.780000686645508,1227600.0
2022-01-25,26.610000610351562,26.610000610351562,27.440000534057617,26.06999969482422,27.06999969482422,748800.0
2022-01-26,25.969999313354492,25.969999313354492,27.5,25.670000076293945,27.350000381469727,739200.0
2022-01-27,24.549999237060547,24.549999237060547,26.43000030517578,24.350000381469727,26.25,837700.0
2022-01-28,24.420000076293945,24.420000076293945,24.559999465942383,22.920000076293945,24.110000610351562,1264700.0
2022-01-31,26.010000228881836,26.010000228881836,26.010000228881836,24.040000915527344,24.040000915527344,1882000.0
2022-02-01,26.290000915527344,26.290000915527344,26.479999542236328,25.450000762939453,26.299999237060547,707300.0
2022-02-02,25.469999313354492,25.469999313354492,26.329999923706055,24.75,26.1200008392334,732500.0
2022-02-03,24.350000381469727,24.350000381469727,25.510000228881836,24.350000381469727,25.0,580400.0
2022-02-04,24.780000686645508,24.780000686645508,24.959999084472656,23.56999969482422,24.010000228881836,654000.0
2022-02-07,25.90999984741211,25.90999984741211,26.290000915527344,24.920000076293945,24.920000076293945,660200.0
2022-02-08,26.739999771118164,26.739999771118164,26.790000915527344,25.8700008392334,26.059999465942383,579200.0
2022-02-09,27.809999465942383,27.809999465942383,27.979999542236328,26.8700008392334,26.940000534057617,635400.0
2022-02-10,27.360000610351562,27.360000610351562,28.610000610351562,27.020000457763672,27.209999084472656,829600.0
2022-02-11,27.34000015258789,27.34000015258789,28.299999237060547,26.889999389648438,27.559999465942383,448700.0
2022-02-14,26.809999465942383,26.809999465942383,28.0,26.549999237060547,27.489999771118164,415800.0
2022-02-15,28.440000534057617,28.440000534057617,28.5,27.200000762939453,27.25,449000.0
2022-02-16,28.540000915527344,28.540000915527344,29.059999465942383,27.950000762939453,28.360000610351562,453400.0
2022-02-17,27.690000534057617,27.690000534057617,28.790000915527344,27.530000686645508,28.299999237060547,514700.0
2022-02-18,27.239999771118164,27.239999771118164,28.100000381469727,26.809999465942383,27.649999618530273,569800.0
2022-02-22,27.040000915527344,27.040000915527344,27.8799991607666,26.31999969482422,26.610000610351562,1071600.0
2022-02-23,24.5,24.5,28.010000228881836,23.940000534057617,27.8799991607666,1586400.0
2022-02-24,28.010000228881836,28.010000228881836,28.06999969482422,23.010000228881836,23.389999389648438,1758100.0
2022-02-25,28.719999313354492,28.719999313354492,28.940000534057617,27.25,27.850000381469727,819100.0
2022-02-28,32.439998626708984,32.439998626708984,33.220001220703125,28.902999877929688,29.049999237060547,2569834.0
